im0348,60.6,149,26.4,115,55.9,113,65.7,105,79.7,89.8,92,139,26.7,80.9,36.2,102,43.5,78.4,61.3,60,73.6,43.8,60.9,26.4,49.8,61.9,37.5,47.6
im0349,73.7,155,75.3,120,61.2,92.8,60.1,93.3,59.6,134,22.8,133,80,73.6,62.1,66.6,59.8,45.6,56.4,47,57,69,55.9,91.6,59.8,41,61.7,22.9
im0350,28.5,152,43.9,118,48.6,93.1,66,100,52.6,136,54.2,130,39.8,76.9,40.7,65.4,56.3,51,85.3,52,87.7,65.3,99.7,69.6,69.2,46.7,73.7,28
im0351,50.2,168,49.4,129,44.2,93.6,62.2,103,59.9,135,47.2,162,25.4,73.3,25.4,61.3,36.7,50.7,72.7,47.7,88.5,70.3,76.5,68.8,56.9,44.7,56.9,25.2
im0352,49.8,150,55.2,114,44.9,88.1,59.4,92,47.2,115,28,143,22.8,86.9,27.7,65.8,44.6,48.2,76.8,46.4,79.4,67.6,70.6,76.7,64.8,41.7,67.7,22.5
im0353,56.9,134,45.4,106,57.8,84.4,46.7,85.6,25.7,111,35.6,142,65.1,73.6,67,55.8,53,43.4,27,49.8,26.1,68.8,19.1,79.6,35.9,37.7,35.3,19.3
im0354,29.1,87.1,37.1,44.6,68.1,71.4,86.5,69.1,56.3,83.9,83.2,85.3,26,74.6,41.4,57.2,44.9,32.7,54.3,37.4,54.2,71,32,89.4,45.2,28.4,24.7,22.6
im0355,21.1,133,35.1,99.8,17.4,73.9,14.5,70.2,37.6,92.8,33,126,39.6,68.1,33,59.9,43.7,38.5,37.6,29.5,29.3,51.7,44.1,64.4,45.8,31.5,43.7,12.6
im0356,112,138,83.7,109,82.9,66.2,71.4,63.6,33,95.4,32,139,52.4,99.6,62.8,74.3,62.3,43.4,37.5,40.8,43.2,68.3,40.3,95.2,43.5,31.7,38,15
im0357,80,164,66.7,130,81.5,101,110,98.1,116,130,103,165,45.2,100,34.9,100,57.9,63.8,109,57.9,122,99.1,107,116,82.9,62.3,78,34.8
im0358,138,145,108,142,96.1,106,112,106,88.9,122,85.5,161,39.5,39.4,58.9,55,79.6,62.6,113,79.1,119,106,103,119,99.5,69.4,101,48.2
im0359,45,153,21.8,138,31.3,105,44.5,110,49.3,142,58.3,173,37.1,21.8,37.1,41.9,47.2,57.7,64.6,71.5,45,80.5,32.9,64.6,58.8,63.6,75.7,53
im0360,50.8,146,52.8,120,49.6,95.3,64.1,97.2,67.9,130,55.4,152,32.7,83.4,38.4,67.7,49.9,52.6,78.5,57.1,91.3,69.5,114,76.8,67.9,48.5,68.4,28.8
im0361,17,153,37,118,35.9,86.9,38.8,86,48.3,115,59.4,148,45.7,84.9,32.1,65.5,37,41.1,33,43.1,24.6,66,23.1,83.4,37.3,35.9,39.4,17
im0362,41.1,147,41.1,114,33.6,87.3,51.4,87.5,54.1,111,52.8,142,36,78.3,19.2,65.6,29.5,44.8,59.5,41.6,62,62.9,67.4,78.1,48.2,37.5,48.2,19.4
im0363,59.6,161,60.2,126,51.2,96.7,72,95.5,88.1,125,92.4,152,36.7,89.6,28,74.4,41.6,56.1,75.1,51.2,86.6,71.6,98,93,61.2,50.2,58.4,27.9
im0364,38.9,144,34.3,104,26.1,69.8,41.7,75.3,54.5,108,65.4,143,21.4,50,28.1,27.1,53.3,33.7,67.3,55.8,57.2,69.4,57.2,93.1,67.7,36.8,75.1,21.6
im0365,108,180,93.9,132,85.5,89.3,73.4,88.7,41.4,140,36.6,189,68.6,101,83,73,77,53.7,45.6,56.7,31.1,79,34.7,105,56.5,48.3,54.1,30.7
im0366,70.8,164,52.3,131,39.6,94.5,56.4,93.9,38.9,92.1,40.6,132,36.1,45.9,25.2,66.8,31.7,45.2,60.8,47.6,72.5,59.2,88.2,72.9,47.5,43.1,45.1,25.3
im0367,53.1,159,52.6,136,61.7,98.9,77.2,99.4,73.7,129,71.2,166,34.6,85.4,45.6,70.8,63.2,52.7,91.3,57.2,107,74.8,121,91.4,78.7,52.2,80.2,34.6
im0368,70.2,167,65.1,137,55.1,98.3,70.6,95.7,86.6,127,78,134,33.6,54.3,28.8,67.8,45.8,53.3,75.7,50.4,88.6,62.6,101,80.6,62.9,49.5,62.9,28.9
im0369,40.8,63.9,62.9,82.6,101,59.5,104,64.7,117,97.1,123,143,150,62.9,133,80.2,118,90.3,135,49.2,123,63.7,103,71.1,150,52.6,159,40.8
im0370,31.8,167,50.2,129,66.7,99.8,88,100,98.3,138,111,165,106,62,80.6,80.4,57.5,61.6,86.2,44.4,101,58.7,103,52.4,68.9,55.7,59,31.9
im0371,38.6,41.2,77.8,42.6,106,71.3,120,65,85.6,38.4,48.7,40.8,95.4,75.2,102,88.5,110,107,127,112,135,93.1,148,74.5,126,119,116,134
im0372,103,163,95.2,129,74.4,99.3,71.6,102,61.7,136,29.8,134,70,78.4,56.2,70.7,70.5,52.6,84.3,53.7,83.2,74,95.8,77.3,78.8,46.5,79.3,29.5
im0373,25,130,34.4,95.8,20.7,63.9,25.7,64.9,50.1,92.5,42.4,122,56.6,86.3,45.2,69.1,56.4,45,64.3,45.5,56.4,68.6,65.1,85.8,65.1,37.7,72.6,20.8
im0374,58,154,56,120,52.3,88.5,35.7,91.2,30.1,122,25.8,156,67.9,90.2,66.9,69.9,59,47.6,25.4,47,20.4,71.9,19.4,90.2,42.7,36.7,43.7,19.4
im0375,134,161,111,130,94,104,80.1,104,55.4,132,38.4,162,102,71.5,116,78.4,97.1,59.9,67.8,66.9,82.4,73,102,73.8,84.7,52.2,84.7,38.3
im0376,35.8,133,21.5,112,22,79.9,35.8,82.6,28.2,110,25.6,146,39.4,17.1,19.8,23.8,17.1,35.8,42,36.3,42.9,56.8,22.4,63,28.7,30.5,29.1,10.4
im0377,21.6,142,27.5,107,19.1,78.9,34.4,83,49.9,106,46.3,136,51,52.8,34.1,56.4,34.1,42,55.2,44.2,57.1,66.4,66.8,64.5,49.4,36.4,53.3,19
im0378,86.1,158,79.4,121,65.2,93.3,77.7,87.4,54.7,105,26.5,91.2,27.4,28.2,50.9,41.2,68.1,49.6,85.7,45.4,91.6,36.2,92.4,26.5,76.9,40,63.5,32.4
im0379,33.7,157,36.1,126,37.9,97.5,55.7,99.8,49.2,131,44.5,123,28.6,80.6,19.7,75,35.1,53.9,65.6,52.5,82.9,63.8,91.8,81.1,48.7,46.9,47.8,28.6
im0380,29.7,143,31,115,30.5,84.2,44.5,84.8,44.5,115,46.3,149,28.9,75,14.3,64.9,16.7,41.6,44.2,35.8,47.6,57.2,50.3,59.1,30.7,32.1,33.1,14.4
im0381,72.4,141,65.2,99.9,47.2,85.7,66.1,88.3,66.7,128,45.2,162,31.2,94.9,24.8,70.5,37.1,50.6,68.7,39,71.6,51.4,87.3,69.4,54,38.1,53.4,16.1
im0382,30.2,159,51.7,139,57.1,102,70.7,105,77.5,138,72.1,173,87.1,30.3,75.3,53.2,64.6,61.8,87.5,62.9,91.1,83.6,106,98.6,76.4,54.6,77.1,35.7
im0383,65.7,131,66.3,75.1,83.8,103,65.1,92.9,46.9,114,42.2,146,167,40.1,167,62,136,75.4,91.3,74.1,57.6,62.3,62.9,32.9,114,72.9,114,100
im0384,123,122,77.9,101,35.3,113,41.2,134,96.8,123,61.6,165,54.3,21.1,38.2,38.3,37.3,69.6,55.5,92.1,83.6,85.3,103,70.8,48.9,80.5,53.4,69
im0385,65.3,154,45.4,120,44.2,88.8,30.4,90.7,22.8,120,18.6,154,19.4,45.1,32.9,59.1,48.8,43.1,40.3,44.1,39,69.1,23.3,83.6,43.9,35.7,44.4,18.8
im0386,63.2,171,66.9,124,49.5,89.1,37,92.8,42,134,19.5,141,61.9,74.1,45.7,69.1,52,50.4,35.7,46.7,28.3,71.6,49.5,64.2,50.7,38,53.2,19.3
im0387,44.5,160,45.9,117,41.1,85.8,30.2,85.5,27.6,119,23.1,154,54.6,93.1,56.1,69.5,56.1,45,22.9,41.1,19.5,67.8,16.1,91.4,41.1,33.5,44,16
im0388,62.5,156,54.9,118,46.2,86.1,33.2,84.1,28.3,121,26.7,152,41.6,65.5,56.8,64.7,47.7,42.3,22.2,44.2,20.6,67,18,64.3,32.5,34.3,31.3,17.9
im0389,34.1,155,34.5,122,32.6,88,43.8,88,46.8,125,43.8,108,20.3,64.9,18.8,67.1,26.7,43.2,58,44.7,66.2,60.4,59.9,75.7,42.3,37.7,44.2,19
im0390,64.9,142,52.5,100,20.8,79.9,21,79.3,50.8,99.9,64.9,140,72.3,69,51.4,58.2,33.7,35.8,36.5,36.9,43.8,59.7,46.5,77.3,41,33.4,55.5,20.7
im0391,83.2,129,55.7,105,70.8,87.4,60.5,92,23.8,109,43.7,144,51.9,65.6,69.8,60.8,68.5,41.5,43.8,44.2,33,63.7,24.4,65.6,55.9,36.3,55.3,19.5
im0392,67.8,160,60.6,122,53.7,83.6,40.5,85.3,40,123,40.5,164,65.7,71.2,74.2,49.4,54.6,37,26.3,40,21.2,55,25.1,75.9,34.9,32.7,24.2,21.2
im0393,50.2,159,65.6,126,64.4,95.4,79,104,72.2,131,55.6,151,29.5,75.1,47.8,57,65.4,49,96.9,56.6,99.5,79,104,98.5,82.2,49.7,88.6,29.7
im0394,38.5,139,33.3,106,45.1,81,32,77.6,18.5,106,26.3,141,30.3,75.4,41.1,57.1,45.5,40.1,25.9,34.9,23.7,58,14.6,81,35.5,30.6,39,12.3
im0395,23.5,134,30.4,104,40.4,76.7,52.9,78.3,54.4,112,60.7,137,62.3,27.9,43.5,39.2,54.1,38.2,69.1,33.8,80.4,33.8,80.4,23.5,70.1,27.3,82.3,25.4
im0396,58.2,131,51.3,109,43.4,81.1,65.1,75.4,64.5,96.7,70,131,32.5,51.1,22.5,50.5,39.9,34.7,66.5,39.8,71.2,62.3,78.5,76.5,53.7,30.6,55.4,12.2
im0397,24.9,163,30.5,135,35.7,103,52.3,112,53.7,145,53.7,175,73.5,24.8,62,39,63.1,58.7,80.1,85.8,74.9,107,70,106,76.6,70.2,87,58.4
im0398,23.4,157,26.7,119,19,81.6,27.8,84.9,43.3,120,43.3,152,28.9,90.5,15.6,72.8,16.7,45.2,33.3,45.2,35.5,68.4,44.4,87.2,24.5,36.3,25.6,12
im0399,38.8,168,29.3,122,32,91.5,50.3,91.5,49.2,132,68.6,160,12.6,96.3,18.9,70.6,22,46.5,52.4,50.7,55,76.4,58.7,104,39.8,40.2,43,22.4
im0400,36.4,94.1,68.1,90,83.7,61.1,93.5,62.3,111,82,118,115,114,2.43,114,18.8,117,26.3,117,38.9,106,49.3,114,60.6,125,26.8,127,10.5
im0401,41.1,157,35,115,28.3,81.4,14.6,85.4,24.6,117,21,156,45.8,40.5,45.4,60.6,35,36.8,15.6,36.1,15.9,57.6,31,43.2,29,28.4,35.4,12.6
im0402,28.9,155,41.2,130,49.3,98.7,64,96.5,80.8,125,101,158,86.5,73.7,59.8,74.9,45.4,54.2,67.9,50.6,71.5,70.7,85.9,70.7,55,46.7,54.1,29
im0403,93.1,156,84.3,126,73.1,98.7,55.5,99.9,45.5,127,28.8,157,93.7,43.2,101,63.2,84.3,54.7,53.4,53.5,44.3,64.1,57.8,46.2,69.6,46.7,69.9,28.8
im0404,101,153,71.9,130,70,93.8,66.7,94.1,44.9,111,37.4,150,28.8,70.7,44.6,68.4,44.3,53.3,60.7,47.4,83.8,64.2,78.8,76.3,48.9,47.7,44.3,28.9
im0405,30.4,104,49.9,63.6,27.9,45,49.4,48.7,76,66.4,62.3,97,62.5,57.1,41.9,44.5,66.9,32.7,86,36.7,88.5,59.6,97.8,71.4,79.8,31.2,86.8,16.5
im0406,82.4,180,80.2,150,81.2,115,96.3,112,104,146,118,157,33.8,33.7,48.9,53.2,68.2,66.2,93.8,72.8,105,92.1,107,111,79.9,65.6,82.4,45.7
im0407,32.7,136,43.4,111,53.4,86.2,39.6,86.5,34.9,114,38.7,150,60,78.7,66.3,60.5,56.9,42,34.3,42.6,28.7,67.1,18.9,84.3,40.9,33.8,34.3,19.1
im0408,27.2,155,35,117,33.8,87.9,49.1,86.6,47.6,122,43.2,131,25,78.8,19.3,62.8,27.8,45.9,59.2,46.2,67.3,69.7,53.5,76.9,45.4,38,45.4,19.2
im0409,34.3,173,50.7,148,34.7,126,20.2,124,35.1,147,31.2,182,70.2,103,60.3,101,46.5,81.5,21.7,67,26.3,44.8,34.3,20,33.1,70.1,34.3,59.4
im0410,24.6,188,36,151,38.6,115,25.2,115,28.7,150,36.6,183,44.8,12.7,44.8,37,42.4,59.8,13.4,76.8,19.6,94.4,30.7,106,26.6,64.8,20.5,49.9
im0411,65,152,56.7,121,50.9,90.1,34.7,91.7,32.1,125,34.7,155,73.9,88.6,64.5,66.1,56.7,46.3,24.8,48.4,21.2,73.4,24.3,96.4,41,35.3,38.4,21.3
im0412,20.7,158,25.5,123,32.3,87.3,45.4,87.9,52,123,70.3,153,29.3,91.9,35.4,69.4,38.4,46.3,43.9,45.2,31,66.6,20.1,44.9,35.8,37.8,31.4,17.9
im0413,28.6,162,30.1,127,29.9,87.2,41.8,86.9,50,128,61.7,161,17.9,77,20.2,64.2,24.6,44.5,47.6,42.1,62.8,63.3,49.8,78.5,32.3,36.1,37.6,18
im0414,51.9,164,48,125,61.1,95,75.3,93.5,82.7,136,102,160,29,87.7,46.9,70.4,45.2,51.5,66.5,54.3,55.7,83.1,32.9,87.6,55.7,47.6,54,25.4
im0415,115,157,92.4,130,86.3,103,69,98.6,51.7,117,32.9,155,114,69.1,111,89.9,102,66,78.1,57.9,94.4,76.2,111,70.1,91.4,50.2,92.4,32.9
im0416,13.7,142,32.5,112,19.1,79.1,30.4,78,40,104,35.7,128,45.7,63.5,23.7,60.7,30.4,37.6,43.9,33.3,45,55,47.8,68.1,38.6,29.4,43.2,13.5
im0417,44.5,140,51.6,118,74.4,94.9,91.7,88.3,99.1,111,113,147,32.4,41.4,52.9,42.9,60,46.9,71.5,44,79.9,34,79.4,42.2,66.8,45.8,64.4,25.6
im0418,82.3,169,70,127,57.7,92.2,38,91.9,34.6,131,32.6,171,57.2,102,63.5,81.6,66.9,56.2,26.9,53.3,23.4,78.5,24,97.9,45.7,41.6,45.7,23.6
im0419,19.3,144,33.3,112,39.9,84.8,41.3,84.6,53,112,67.6,144,47.9,76.8,34.5,62.5,40.7,43.4,37.6,36.8,24.7,57.4,43,71.4,46.5,33.1,48.2,15.3
im0420,53.6,164,36.2,129,18.1,109,41.2,113,33.7,147,23.1,170,28.4,15.3,16.2,31.5,15.3,52.7,37.7,61.8,48,71.1,49.3,49,27.8,54,22.1,41.5
im0421,54.6,173,45.4,138,57.6,102,50.7,102,55.3,132,73,105,61.5,21,56.1,34.1,54.6,54.8,35.4,63.2,40,78.5,20.9,90.8,42.3,55.5,40.8,34.1
im0422,84.7,115,72.1,96.2,60.2,76.3,71.6,70.6,84.5,90.2,104,110,44.6,63.9,33.4,63.2,29.7,42.6,54.7,30.2,69.6,49.3,68.1,63,40.4,28.5,32.4,12.1
im0423,24.4,171,38.3,145,32.2,109,45.7,109,53.5,140,47.4,172,31.5,24.5,42,44.7,43,61,57.2,71.4,72.4,87.3,85.2,72.8,50.1,58.9,44.3,43.4
im0424,38.7,154,37.4,116,35.1,86.5,37.4,89.7,35.6,120,16.5,146,40.6,91.9,31.5,67.9,32.4,41.1,44.2,44.3,51.4,66.1,57.8,86,36.5,32,38.3,16.6
im0425,21.7,135,32.5,112,40.4,87.8,56.9,88.1,75.6,111,71.6,141,54.8,78.3,38.2,66.7,46.4,48.2,68.9,46.3,65.3,65.6,69.7,87.3,59.9,38.8,61.8,21.7
im0426,65.2,140,66.5,109,68.7,83.8,82.2,81.6,90.3,97.9,99.7,123,28.4,80.8,40.4,66.2,50.7,46.9,79.2,34.9,92.2,51.6,99.9,50.8,62,34.7,58.2,14.6
im0427,53.1,183,46.3,148,42.1,113,52,113,55.8,148,59.6,181,17.1,24.7,26.9,44,36,65.7,56.2,62.2,49.3,35.3,42.5,17.1,44.4,64.5,49.3,51.2
im0428,54.7,124,39.6,120,32.4,88,49.9,88.5,38.2,121,35.4,155,32.6,65,18.9,65.7,28.9,44.3,56.8,46.4,66.1,61.5,58.7,67.1,42,39.2,42,19
im0429,55.4,159,58.1,134,68.5,107,87.4,110,76,134,68.5,150,41,107,51,86,64.2,66.2,95.5,61.5,118,62.8,144,56.1,81.7,63.2,81.7,40.9
im0430,42.4,122,25.6,93.5,50.1,77.1,70.1,73,62.3,100,89.6,129,47.4,71,61.1,52.3,45.9,35.2,55.6,34.6,77,53.3,52.6,70,47.1,27.7,42.6,7.66
im0431,29.1,171,46.2,131,47,95.9,70.4,101,89.8,135,101,167,68.8,95.9,44.7,89.7,40.8,61.7,73.5,46.9,85.9,64.8,96.8,73.4,58.7,48.5,54,28.2
im0432,92.7,32.7,95.3,70.6,61.6,58.7,54.7,39.6,92.3,56.1,97.6,28.1,88.4,126,72,113,50.5,99.8,41.3,82.5,67,68.7,88.4,90.2,43.2,103,27.9,119
im0433,21.5,144,29,108,21.5,77,27.5,77,51.1,102,55.6,135,67.4,81.5,51.1,71.8,50.1,48.9,55.9,45,60.4,64.3,75.2,69.7,58,38,58,21.4
im0434,70.6,160,55.5,112,40,86.3,31.2,88.5,54,129,45.5,169,109,80,84.9,72.5,75.3,54.2,66.3,54.2,59.3,69,62.3,86.3,74.3,47.7,71.1,31.1
im0435,41.4,149,38.7,111,40.9,78.5,44.2,83.3,21,114,27.4,149,16.4,34.5,23.4,50.3,35.2,33.2,50.3,36.7,57.6,60.4,53.8,86.4,39,28.8,32.6,9.58
im0436,18.4,157,29.4,126,33.9,86.8,49.9,87.9,63.9,122,52.9,157,44.6,77.7,23.7,68.9,31.3,44.6,55.6,42,49.5,62.9,56,75.8,46.5,39.3,46.8,18.4
im0437,61,159,59.9,126,55.9,93.2,40.3,93.2,39.6,125,38.3,158,82.9,74.2,69.3,72.9,63.5,50.4,31.8,49.5,23.6,70.7,32.1,53.7,49,39.7,48.1,23.6
im0438,29.1,129,38.4,107,24.8,85.4,41.8,83.4,51.7,108,57.4,135,27.1,83.1,16.3,69,18.9,45.5,48.3,44.1,46.6,61.9,49.2,83.4,34.4,37.3,33.9,16.3
im0439,26.8,157,24.6,109,23.4,68.5,39.8,67.7,45,112,52.2,154,29.3,92.9,18.9,62,19.9,24.9,61,22.9,66.2,58.3,64.2,90.4,40,18.9,46,35.6
im0440,111,140,86.6,127,103,96.1,100,96.1,79.8,116,83.7,149,31.6,57.6,51.9,65.8,73.7,55.4,90.9,55.4,81.9,64,65.5,53.6,79.8,51.1,78,31.9
im0441,32.6,151,32.8,117,33,85.9,21.5,85.3,20.9,112,16.3,147,56.8,61.1,44,62.6,37.7,43.8,19.1,41,25,61.3,44.4,61.1,27.4,33.8,29.7,16.3
im0442,34.8,116,28.2,116,28.7,85.8,40.4,85.6,37.1,111,37.3,136,22.1,70.6,16.8,57.6,25.4,41.7,50.1,43.1,59,62.5,57.3,62.8,38.4,35.6,37.9,16.8
im0443,33.9,144,13.7,118,25.4,82.6,42.4,83.1,41,117,40.5,150,38.8,58.9,14.1,61.6,16.6,39.7,47.5,39.7,42.2,58.7,19.7,55.5,32.7,33.1,37.1,13.6
im0444,24.4,161,28.9,122,31.5,83.8,21.6,83,23.9,117,17.3,149,49.5,81.8,38.6,64.8,32.8,39.3,14.7,39.9,14.2,66,26.1,79.5,25.4,30.5,26.7,14.2
im0445,53.4,146,46.2,114,35.3,93.4,53,93.9,54.8,118,41.4,118,13.9,77.7,13.2,60.5,28,45.2,57.3,45.7,70.3,62.7,73.7,75.5,43,37.5,45,24.1
im0446,75.6,100,31.4,112,44.3,88,66.4,86.8,41.3,119,49.2,154,22.9,87.4,24.1,64.1,22.2,47.5,46.2,50.6,75.6,62.9,69.5,83.1,29.6,45.7,21.6,21.8
im0447,37.9,141,32.6,103,40.4,90.4,54.7,92.6,71.8,120,70,158,29,89.7,20.5,74.1,29,52,61.8,53.4,66.1,73.3,67.2,91.2,44.7,43.1,44.7,20.6
im0448,60,170,57.1,133,58.1,97.6,71.2,99.5,71.5,128,89.5,158,33.4,85.4,52.6,77.4,61.6,57.9,92.7,62,117,60.8,108,47.3,79.8,50.2,85.3,33.2
im0449,16.9,152,43.8,127,57.6,94.3,47.4,97.2,61.2,122,62,160,78.7,63,70.7,65.9,67.8,47.7,45.2,49.9,30.7,62.3,40.9,73.2,60.5,39,62,24.4
im0450,114,164,98.2,123,87.8,97.3,71.6,99.3,45,124,32.7,162,97.6,101,98.2,78.5,86.5,57.1,46.3,61,39.8,83.7,34.6,101,65.1,49.3,65.8,32.5
im0451,23.5,113,42.6,85.4,22.8,67.8,40.5,71.1,61.8,94.8,57.7,117,31.5,87.8,35,64.7,47.4,44.9,66.8,43.8,68.1,64.3,81.2,86.5,62,37.9,65.1,17.5
im0452,35.8,150,39.2,121,40.9,90.1,58.6,89,67.8,117,74,142,21.2,88.7,29.4,69.6,35.8,48,63.6,45.2,65.3,66.5,72.9,87.3,50.1,41,51,21
im0453,82.5,163,66.8,122,41,91.9,26.6,92.4,32.7,122,34.4,168,69.4,65.7,64.6,79.7,60.6,55.2,31.8,40.4,20.4,48.7,40.5,51.7,57.6,40.8,59.3,24.7
im0454,31.2,131,40.3,91.7,22.2,61.8,23.8,58.3,45,88.2,39.2,119,58.5,79.1,46.5,64.8,62,44.6,64.6,39.3,55.8,63.9,66.4,75.9,68.1,37.6,77.6,22.1
im0455,48.2,141,25.4,121,28.2,84.5,42.2,80.7,33.6,117,41.6,155,14.5,76.9,23.4,60.7,21.9,40,40.9,39.4,51.1,63.5,38.4,85.8,30.4,34.9,30.8,14.6
im0456,49,162,41.9,121,58.3,85.1,60.8,80.3,52.8,119,82.5,103,46.1,75.8,49.9,53.6,40.1,48.5,38.3,36.7,45.9,29.4,55.4,23.6,35,37.4,23.6,24.9
im0457,19.5,157,29.9,118,38,88.7,53.9,90.3,60,118,67,147,21,83.7,29.1,64,27.6,44.3,55.4,46.6,67.8,66,64.3,94.9,41.5,38.5,37.6,19.2
im0458,43,153,31.7,117,51.1,82,66,80,59.9,120,65.2,162,18.8,72,31.7,61.5,25.2,47.7,43.8,45.3,55.5,68.7,41.8,88.9,26.8,43.3,24.8,19.1
im0459,30.2,162,33,132,39.1,95.1,56.9,94.6,56,127,56,152,35.4,100,32.1,81,25.5,58.5,59.8,46.8,75.2,56.6,89.8,76.3,38.7,47.7,33.5,25.7
im0460,76.3,143,75,109,54.6,91.2,42.2,92.2,40.5,114,21.8,142,67.9,87.5,61.9,69.1,64.6,47.4,41.2,49.4,36.5,66.8,42.2,77.5,54.9,39.1,60.3,22
im0461,37.6,83,74,85.6,113,84,119,96,80,98,26.9,101,97.5,67,116,70.1,118,48,134,44.9,140,77.9,113,90.4,122,39,108,18.9
im0462,40.1,134,37.2,100,60.9,104,76,105,93.9,138,130,130,52.7,102,73.5,88.1,65.3,64.8,70.6,63.9,75,87.6,58.5,103,66.3,54.6,55.1,37.2
im0463,44.1,163,43.1,124,41.6,90.9,62.4,92.4,52.7,130,46.1,157,22.3,92.4,23.3,72.1,34.5,46.2,70.5,49.7,77.6,71.6,73.6,91.9,52.7,44.6,54.8,22.3
im0464,27.6,167,53.2,128,55.4,95.1,74.8,99.1,81.4,141,66.4,148,54,81.5,58.9,78.4,47.4,59.4,73,45.3,83.6,59.4,96.4,59.9,56.2,46.6,46.1,27.7
im0465,60.9,143,63,105,32.7,78.4,25.4,78.7,43.6,104,25.1,135,88.1,87.4,69.2,80.1,69.9,53.1,59.5,48.8,58.5,75.8,73.9,89.8,69.7,45.5,72,25.1
im0466,27.9,96.6,35.3,118,39.2,82.4,57.4,75,80.7,73.7,97.9,111,44.6,105,35.3,81.4,31.4,50.4,63.7,31.9,77,51.3,59.1,33.9,44.9,36.7,38.3,13.7
im0467,85.8,147,65.7,119,63.4,93.4,59,90.4,53.4,124,71.3,156,90.3,39,76.5,52.7,70.5,48.6,61.2,43.8,44.8,44.2,25.8,29.3,68.3,39.3,76.5,25.9
im0468,17.2,136,32.1,118,36.2,85.8,47,87.8,58.8,118,58.8,155,48.5,59.5,26.9,66.2,36.7,43.6,53.7,44.1,42.9,64.7,59.8,59,49.1,34.9,48.5,17.4
im0469,30.7,154,30.7,112,31.7,84.1,44.9,84.1,47.4,114,49.4,158,18.9,50.3,14.5,62.5,22.9,39,46.9,36.6,50.3,58.6,30.2,50.8,34.2,34.1,30.7,14.5
im0470,42.9,163,38.1,121,50.9,87.2,61,81.3,40.7,85.6,43.9,118,26.9,26.3,17.8,39.7,33.8,42.9,61.6,40.2,53,50.9,38.6,27.9,49.8,36.5,51.4,17.3
im0471,16.9,143,21.6,115,28.9,81.3,42.6,83.5,44.3,114,47.3,146,55.2,52.8,36.6,62.7,36.9,38.9,59.1,42.4,53.3,66,58.2,61.6,50.6,34.5,56.3,17
im0472,32.3,154,28.6,114,16.5,81.1,28.2,82.8,28.9,116,16.3,151,57.2,75.3,37.7,69.2,27.1,45.2,33,38.7,33.4,60.8,38.2,78.9,32.7,33.1,36.2,14.1
im0473,34,126,23.2,104,32.1,82.4,43.1,83.4,33,112,39.5,137,14.1,75.2,25.4,59.6,24.9,37.6,46,41.4,30.2,62.3,18.4,50.3,37.8,33.5,39.5,12.8
im0474,26.7,76,59.4,63.2,51.1,78.4,59.6,85.9,82.3,88.1,45,93.1,66,26.7,60.7,33.1,75.6,43.7,100,62.5,94.5,78,108,93.3,93.7,51.2,104,34.6
im0475,22,137,22.2,103,21.3,76.3,25.4,77.7,32.9,105,39.1,137,30.7,79.7,21.1,57,24.3,36.9,25.6,33.5,21.8,54,32.9,74.5,28.6,26.9,32.9,7.31
im0476,56.9,131,66.1,120,50.5,95,67.4,92.1,78.5,120,77.8,149,22.7,87.8,29.3,65.2,44.3,51.2,76.4,47.7,87.1,72.2,90.8,70.3,64.5,47.9,62.2,27.1
im0477,101,152,76.7,124,75.2,94.2,64,93.5,35.1,120,28.8,149,78.8,47.7,97.1,61.8,78.1,51.9,45,54.7,47.1,71.6,64.7,60.4,55.5,39.2,50.6,28.7
im0478,59.1,176,57.2,125,42.1,83.8,55.2,88.7,73.7,126,83,165,59.1,46.8,33.8,51.2,23.6,44.9,41.6,48.8,58.1,73.6,56.7,57.1,31.4,36.6,24.5,24
im0479,66.7,158,78.4,120,64.1,88,51.7,86.4,49.1,110,27.1,148,75.4,71.4,75.1,56.4,64.7,37.7,36.4,48.4,22.4,75.4,31.8,92.7,46.7,35.4,40.1,22.4
im0480,35.9,154,34,116,30.1,83.2,43.1,84.1,37.4,109,28.6,134,16.4,80.4,18.2,57.7,29.2,34.6,55,39.1,55.6,63.1,57.4,63.1,42.8,31.6,50.1,16.4
im0481,18.9,152,28.7,124,33.7,93.2,51.9,94.9,55.9,125,54.9,156,68.3,43.2,53.8,55.8,36.2,53.7,60.5,45.7,81.2,54.5,75.6,41.7,46.9,44.7,47.1,25
im0482,29.1,29.1,40.6,53.2,50.5,82.3,66.3,80.1,51.5,49.3,36.1,29.1,45.7,89.4,59.8,105,73,121,97.3,112,83.2,92.3,70.7,76.6,88.7,124,102,126
im0483,19.6,155,23.8,119,25.6,82.8,41.4,87.1,40.8,122,39.6,160,15.3,57.4,20.8,66.5,26.9,41.1,53.5,45.3,51.1,65.9,35.9,48.9,40.2,35.6,39.6,15
im0484,29,96.3,34.5,117,29,84.4,42.6,80.7,49.2,108,40.1,141,24.7,82.8,14.2,65.3,15.3,43.2,46.3,36.7,49.7,53.2,49.9,68.2,29.7,35,29.9,14.4
im0485,109,142,92,109,88.8,84.6,76.1,83.5,51.4,111,57.8,148,96.8,81.9,96.3,63.4,83,45.8,52.2,45.1,41.9,66.5,31,83.8,62.3,37.9,60.4,21.7
